url,compulsory course,course outcome or overview,topics covered
https://www.iitism.ac.in/pdfs/departments/math/M.%20Tech%20(Data%20Analytics).pdf,Advanced Data structures and Algorithms,Unit I: Understanding of asymptotic notations and basic mathematical preliminaries used in analyzing algorithms. Unit II: This unit will help the students in understanding the randomized algorithms and amortized analysis of running time. Unit III: This will help in understanding the concepts and use of B-trees and various heaps. This will help in understanding the concepts and use of B-trees and various heaps. Understanding of union and path data structures and their applications to MST. Unit IV: To understand different algorithm designing techniques. This will help students in knowing the concepts of network flows and their use in designing various graph algorithms. Unit V: To know the concept of NP-completeness. Help the students in understanding what can be done beyond NP_x0002_completeness.,"Unit I 4 Lectures Review of Basic Concepts, Asymptotic Analysis of Recurrences. Unit II 6 Lectures Randomized Algorithms. Randomized Quicksort, Analysis of Hashing algorithms. Algorithm Analysis Techniques - Amortized Analysis. Application to Splay Trees. Unit III 10 Lectures External Memory ADT - B-Trees. Priority Queues and Their Extensions: Binomial heaps, Fibonacci heaps, applications to Shortest Path Algorithms. Partition ADT: Weighted union, path compression, Applications to MST Unit IV 10 Lectures Algorithm Analysis and Design Techniques. Dynamic Programming-Bellman-Ford, Greedy Algorithms. Network Flows-Max flow, min-cut theorem, Ford-Fulkerson, Edmonds-Karp algorithm, Bipartite Matching Unit V 9 Lectures NP-Completeness and Reductions, Cook’s theorem, Satisfiability. Beyond NP-completeness, Introduction to different algorithms paradigms"
https://www.iitism.ac.in/pdfs/departments/math/M.%20Tech%20(Data%20Analytics).pdf,Fundamentals of Machine Learning,"Unit I: This unit will help students to understand different classification techniques like: Naive Bayes', decision trees, SVMs. Unit II: This unit will help students to understand the Application of different regression techniques in Machine learning. Unit III: This unit will help students to get the concept of supervised learning like: ANN and their different application in classification, prediction and other areas of Machine Learning. Unit IV: This unit will help students to get the concept of different dimensionality reduction techniques which will be useful for Big data analysis. Unit V: This unit will help students to get the concept of different unsupervised learning.","Unit I 8 Lectures Classification/Regression techniques such as Naive Bayes', decision trees, SVMs Unit II 9 Lectures Boosting/Bagging and linear and non-linear regression, logistic regression, maximum likelihood estimates, regularization, basics of statistical learning theory Unit III 9 Lectures Perceptron rule, multi-layer perceptron, backpropagation, brief introduction to deep learning models Unit IV 6 Lectures Dimensionality reduction techniques like PCA, ICA and LDA Unit V 7 Lectures Unsupervised learning: Clustering, Gaussian mixture models, Some case studies"
https://www.iitism.ac.in/pdfs/departments/math/M.%20Tech%20(Data%20Analytics).pdf,Computer Oriented Numerical Methods,Unit I: To learn the basics of Numerical Python Unit II: To understand the advanced methods for Interpolation Unit III: Be able to perform Numerical Integration Unit IV: Be able to solve linear and Nonlinear Equations using numerical methods Unit V: To understand methods for solving Ordinary Differential Equations (ODEs). To understand methods for solving Partial Differential Equations (PDEs).,"Unit I 6 Lectures Introduction to Numerical Python: Basics of Python, Array, Elementary programming concepts, Functions and Modules, libraries like Numpy, Scipy, Matplotlib, IEEE Floating Point Standard, Precision, Arithmetic Accuracy and Errors. Unit II 7 Lectures Advanced Methods for Interpolation: Central Difference Interpolation Formulae, Cubic Splines. Unit III 6 Lectures Numerical Integration: Adaptive Integration, Guassian Quadrature, Multiple Integrals. Solution of Integral Equations. Unit IV 6 Lectures Numerical Solution of linear and Nonlinear Equations: Introduction to methods for solving sparse linear systems, tridiagonal systems, solution of system of nonlinear equations, iterative methods, complex roots of nonlinear equations. Unit V 14 Lectures (a) Solution of Ordinary Differential Equations (ODEs): Explicit Runge-Kutta Methods, Adaptive Stepsize Control, Single Step Methods for Stiff Initial Value Problems, Multistep Methods, Extrapolation methods, Shooting Method, Boundary value problems. (b) Numerical Solutions of Partial Differential Equations (PDEs): Solutions of Elliptic, Parabolic and Hyperbolic PDEs."
https://www.iitism.ac.in/pdfs/departments/math/M.%20Tech%20(Data%20Analytics).pdf,Statistics in Decision Making,Unit I: To learn the basics of Numerical Python Unit II: To understand the advanced methods for Interpolation Unit III: Be able to perform Numerical Integration Unit IV: Be able to solve linear and Nonlinear Equations using numerical methods Unit V: To understand methods for solving Ordinary Differential Equations (ODEs). To understand methods for solving Partial Differential Equations (PDEs).,"Unit I 11 Lectures Introduction and philosophy of Uncertainty (Basic probability), Basic discrete and continuous distributions: Binomial, Poisson, Normal, Log-normal, Exponential and Bivariate Normal distribution. Unit II 10 Lectures Theory of estimation: Criteria of a good estimator, Point and Interval Estimations, Bayesian Estimation. Unit III 8 Lectures Theory of Hypothesis Testing: Test of mean, variance, proportions, correlation co-efficient, regression coefficient under normality assumption, test of independence of attribute. Unit IV 3 Lectures Non-parametric tests for non-normal population: run test, sign test, Mann-Whitney Wilcoxon U-tests. Unit V 7 Lectures Analysis of variance: One-way and Two-way; Design of Experiments: CRD, RBD and LSD with their applications."
https://www.iitism.ac.in/pdfs/departments/math/M.%20Tech%20(Data%20Analytics).pdf,Soft Computing Techniques,Unit I: This unit will help students to understand Fuzzy logics. Unit II: This unit will help students to understand the Application of Genetic algorithm. Unit III: This unit will help students to apply the concept of rough sets and will learn to deal with big data. Unit IV: Students will be able to apply different soft computing techniques in this unit.,"Unit I 11 Lectures Fuzzy sets: Membership functions, Basic operations, Fuzzy relations, Defuzzification, Fuzzy inference, Fuzzy rule based system. Unit II 11 Lectures Genetic Algorithm: Working principle, Cross over mutation, roulette wheel selection, tournament selection, population, binary encoding and decoding for any optimization problem, Multi objective GAs, Concepts on non-domination, Tournament selection, Crowding distance operator, Ranking. Unit III 9 Lectures Rough Sets: Lower and upper approximations, Discernibility matrix, Accuracy of Approximations. Unit IV 8 Lectures Hybridization of soft computing tools like Neuro-fuzzy, Rough fuzzy, Rough-Fuzzy-GA, Ant Colony based optimization."
https://www.iitism.ac.in/pdfs/departments/math/M.%20Tech%20(Data%20Analytics).pdf,Advanced Data structures and Algorithms Lab,Students will learn how to implement different data structures and Algorithms using C or C++.,
https://www.iitism.ac.in/pdfs/departments/math/M.%20Tech%20(Data%20Analytics).pdf,Fundamentals of Machine Learning Lab,Students will learn how to implement machine learning techniques using R/Python,
https://www.iitism.ac.in/pdfs/departments/math/M.%20Tech%20(Data%20Analytics).pdf,Computer Oriented Numerical Methods Lab,"Student can use Python to Solve Various Numeral Methods using its libraries like Nympy, Scpy, matplotlib",
https://www.iitism.ac.in/pdfs/departments/math/M.%20Tech%20(Data%20Analytics).pdf,Advanced Database management systems,"Unit I: At the end of this unit, students will be able to write complex data querries in SQL on relational database models, set triggers, and learn about data storage ance access methods. Unit II: At the end of this unit, students will be able to write their first web application based on a distributed database. Unit III: At the end of this unit, students will be able store and access data from various database storage systems and mine ana analyze databases for making business decisions. Unit IV: At the end of this unit, students will be able design deductive and logical databases and write recursive queries. Unit V: At the end of this unit, students will be well-versed with the topics that are selected for teaching","Unit I 9 Lectures Object oriented model: Nested relations, modelling nested relations as object model, extension of SQL, object definition and query language (ODL, OQL), object relational database model, storage and access methods. Active databases, Advanced trigger structures, SQL extensions. Unit II 11 Lectures Security and Integrity: Discretionary and mandatory access control; Facilities in SQL, access control models for RDBMS and OODBMS. Distributed Database: Basic Structure, fragmentation algorithms, trade-offs for replication, query processing, recovery and concurrency control; Multi-database systems; Design of Web Databases. Unit III 11 Lectures Data Mining and Warehousing: Association Rule algorithms, algorithms for sequential patterns; Clustering and classification in data mining; Basic structure of a data warehouse; Extension of ER Model, materialistic view creation. Unit IV 4 Lectures On line analytical processing and data cube. Deductive databases, recursive query construction, logical database design and data log. Unit V 4 Lectures One or more of the following topics: (i) Temporal database, (ii) Multimedia database, (iii) Text retrieval and mining, (iv) Web mining, and (v) Any topic of current interest."
https://www.iitism.ac.in/pdfs/departments/math/M.%20Tech%20(Data%20Analytics).pdf,Neural networks and Deep Learning,Unit I: This unit will help students to understand deep learning. Unit II: This unit will help students to understand the concept of ANN. Unit III: This unit will help students to get the concept different training methods of ANN. Unit IV: This unit will help students to get the concept of different Deep Learning techniques. Unit V: This unit will help students to get the concept of different types of ANN.,"Unit I 8 Lectures Introduction: Various paradigms of earning problems, Perspectives and Issues in deep learning framework, review of fundamental learning techniques. Unit II 8 Lectures Feedforward neural network: Artificial Neural Network, activation function, multi-layer neural network. Unit III 11 Lectures Training Neural Network: Risk minimization, loss function, backpropagation, regularization, model selection, and optimization. Conditional Random Fields: Linear chain, partition function, Markov network, Belief propagation, Training CRFs, Hidden Markov Model, Entropy. Unit IV 5 Lectures Deep Learning: Deep Feed Forward network, regularizations, training deep models, dropouts, Convolutional Neural Network, Recurrent Neural Network, Deep Belief Network. Unit V 7 Lectures Probabilistic Neural Network: Hopfield Net, Boltzman machine, RBMs, Sigmoid net, Autoencoders. Deep Learning research: Object recognition, sparse coding, computer vision, natural language processing. Deep Learning Tools: Caffe, Theano, Torch"
https://www.iitism.ac.in/pdfs/departments/math/M.%20Tech%20(Data%20Analytics).pdf,Advanced Database management systems Lab,Students will learn how to use and design Data Base in Data Analytics.,
